Variable_Name,Data_Type,Type_Precision,Storage_Size,Number_of_Elements,DataType_Size,Number_of_Attributes,Storage_Layout,Fill_Value_Definition,Fill_Value,Min_Value,Max_Value,User_Time,System_Time,Elapsed_Time,CPU_Usage,Energy_Joules,Nano_Seconds,FileSize_in_Folder_Before,FileSize_in_Folder_After,Compressor,Array_Dimension,DM1,DM2,DM3,DM4
ustr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.482204,4.091968,0.19,0.01,0:00.22,95,120.52,233,9160637,8603759,zstd,3,124,96,192,
ustr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.482204,4.091968,0.36,0.03,0:00.41,96,112.19,429,9160637,8603791,zstd-11,3,124,96,192,
ustr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.482204,4.091968,5.38,0.02,0:05.42,99,710.58,5436,9160637,8609458,zstd-22,3,124,96,192,
ustri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.554274,2.071583,0.66,0.01,0:00.69,98,123.4,706,9160660,6987896,zstd,3,124,96,192,
ustri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.554274,2.071583,0.92,0.01,0:00.95,99,116.19,962,9160660,6948048,zstd-11,3,124,96,192,
ustri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.554274,2.071583,12.24,0.02,0:12.28,99,1516.26,12295,9160660,6937250,zstd-22,3,124,96,192,
ustrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.969376,4.516986,0.32,0.02,0:00.35,97,117.3,368,9160661,3092194,zstd,3,124,96,192,
ustrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.969376,4.516986,0.51,0.03,0:00.55,97,111.85,569,9160661,3067946,zstd-11,3,124,96,192,
ustrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-5.969376,4.516986,81.88,0.01,1:21.92,99,9625.75,81949,9160661,3060419,zstd-22,3,124,96,192,
ustrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.988075,3.168988,0.65,0.03,0:00.69,98,113.68,710,9160662,6947014,zstd,3,124,96,192,
ustrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.988075,3.168988,0.92,0.02,0:00.95,99,117.45,965,9160662,6906590,zstd-11,3,124,96,192,
ustrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.988075,3.168988,12.28,0.01,0:12.31,99,1531.11,12330,9160662,6896497,zstd-22,3,124,96,192,
v10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-26.431793,25.496088,0.19,0.02,0:00.22,96,129.7,232,9160644,8507368,zstd,3,124,96,192,
v10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-26.431793,25.496088,0.37,0.03,0:00.41,96,112.75,430,9160644,8507395,zstd-11,3,124,96,192,
v10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-26.431793,25.496088,5.77,0.03,0:05.81,99,681.65,5830,9160644,8513601,zstd-22,3,124,96,192,
vdis,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,3E-06,183.298157,0.18,0.02,0:00.22,96,113.51,232,9160659,8426930,zstd,3,124,96,192,
vdis,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,3E-06,183.298157,0.38,0.02,0:00.41,98,111.28,424,9160659,8426959,zstd-11,3,124,96,192,
vdis,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,3E-06,183.298157,6.51,0.02,0:06.55,99,822.8,6570,9160659,8432530,zstd-22,3,124,96,192,
vdisgw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,118.175056,0.17,0.03,0:00.21,95,110.77,225,9160657,1374441,zstd,3,124,96,192,
vdisgw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,118.175056,0.43,0.01,0:00.46,97,111.86,472,9160657,1341606,zstd-11,3,124,96,192,
vdisgw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,118.175056,121.46,0.01,2:01.50,99,14365.5,121530,9160657,1337493,zstd-22,3,124,96,192,
vstr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.215713,4.353076,0.2,0.02,0:00.22,96,112.16,240,9160637,8626172,zstd,3,124,96,192,
vstr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.215713,4.353076,0.36,0.03,0:00.41,98,111.84,423,9160637,8626186,zstd-11,3,124,96,192,
vstr,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.215713,4.353076,5.54,0.02,0:05.58,99,692.08,5598,9160637,8631724,zstd-22,3,124,96,192,
vstri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.510419,1.354386,0.65,0.03,0:00.69,98,120.37,706,9160660,7002127,zstd,3,124,96,192,
vstri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.510419,1.354386,0.92,0.02,0:00.96,98,110.21,974,9160660,6962827,zstd-11,3,124,96,192,
vstri,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.510419,1.354386,12.34,0.02,0:12.37,99,1524.39,12389,9160660,6953168,zstd-22,3,124,96,192,
vstrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.351817,5.877517,0.32,0.01,0:00.35,97,117.37,364,9160661,3093908,zstd,3,124,96,192,
vstrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.351817,5.877517,0.5,0.02,0:00.54,98,112.72,551,9160661,3069254,zstd-11,3,124,96,192,
vstrl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-4.351817,5.877517,80.55,0.01,1:20.60,99,9573.1,80633,9160661,3061609,zstd-22,3,124,96,192,
vstrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.945467,1.630304,0.65,0.03,0:00.69,98,123.06,706,9160662,6962389,zstd,3,124,96,192,
vstrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.945467,1.630304,0.93,0.02,0:00.96,99,116.83,973,9160662,6922575,zstd-11,3,124,96,192,
vstrw,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,-1.945467,1.630304,12.37,0.03,0:12.41,99,1533.21,12431,9160662,6912678,zstd-22,3,124,96,192,
wimax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.033451,32.049931,0.19,0.01,0:00.22,95,130.44,234,9160652,8161166,zstd,3,124,96,192,
wimax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.033451,32.049931,0.38,0.02,0:00.42,96,112.26,436,9160652,8161279,zstd-11,3,124,96,192,
wimax,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.033451,32.049931,8.26,0.01,0:08.28,99,1048.92,8296,9160652,8165987,zstd-22,3,124,96,192,
wind10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.024027,30.47324,0.19,0.02,0:00.22,96,114.14,254,9160643,8176026,zstd,3,124,96,192,
wind10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.024027,30.47324,0.38,0.01,0:00.41,98,112.31,427,9160643,8176101,zstd-11,3,124,96,192,
wind10,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0.024027,30.47324,7.95,0.02,0:07.99,99,931.03,8006,9160643,8181398,zstd-22,3,124,96,192,
wl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001487,0.27,0,0:00.29,96,107.3,302,9160650,2105360,zstd,3,124,96,192,
wl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001487,0.42,0.02,0:00.45,97,113.97,471,9160650,2082869,zstd-11,3,124,96,192,
wl,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001487,58.42,0.03,0:58.50,99,6940.54,58535,9160650,2077278,zstd-22,3,124,96,192,
ws,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.194372,0.26,0.02,0:00.29,97,114.39,308,9160640,2039593,zstd,3,124,96,192,
ws,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.194372,0.5,0.01,0:00.52,98,113.51,532,9160640,2005614,zstd-11,3,124,96,192,
ws,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.194372,78.35,0.03,1:18.41,99,9294.03,78447,9160640,1993811,zstd-22,3,124,96,192,
wsmx,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.789163,0.26,0,0:00.27,97,128.37,289,9160650,1916168,zstd,3,124,96,192,
wsmx,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.789163,0.54,0.02,0:00.57,98,116.62,588,9160650,1872024,zstd-11,3,124,96,192,
wsmx,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.789163,73.3,0.01,1:13.34,99,8749.08,73378,9160650,1858880,zstd-22,3,124,96,192,
xi,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.000552,38.1,0.39,0:38.81,99,4569.94,38850,429707269,87223085,zstd,4,124,47,96,192
xi,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.000552,56.42,0.25,0:56.73,99,6651.43,56769,429707269,83841414,zstd-11,4,124,47,96,192
xi,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.000552,1063.63,4.09,17:48.20,99,126101,1068230,429707269,80775591,zstd-22,4,124,47,96,192
xivi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.357135,0.63,0.02,0:00.67,98,119.3,683,9160665,8244887,zstd,3,124,96,192,
xivi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.357135,0.97,0.03,0:01.01,99,238.11,1029,9160665,8183667,zstd-11,3,124,96,192,
xivi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.357135,5.34,0.03,0:05.39,99,694.54,5407,9160665,8180503,zstd-22,3,124,96,192,
xl,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001506,40.61,0.42,0:41.07,99,4937.43,41086,429707271,80329564,zstd,4,124,47,96,192
xl,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001506,66,0.31,1:06.37,99,7816.54,66405,429707271,71664726,zstd-11,4,124,47,96,192
xl,FLOAT,32,429686784,107421696,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,0.001506,1067.97,4.04,17:52.33,99,127007,1072365,429707271,61796616,zstd-22,4,124,47,96,192
xlvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.887565,0.62,0.01,0:00.64,98,138.25,656,9160667,8268925,zstd,3,124,96,192,
xlvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.887565,0.87,0.03,0:00.91,99,111.85,924,9160667,8237327,zstd-11,3,124,96,192,
xlvi,FLOAT,32,9142272,2285568,4,6,H5D_CHUNKED,H5D_FILL_VALUE_USER_DEFINED,9.96920996838687E+036,0,1.887565,5.64,0.02,0:05.68,99,698.86,5693,9160667,8228116,zstd-22,3,124,96,192,
